antibody_id,virus_id,neut
N6LS.C58,C2101_C1,1
PGT121,GX155_55,1
V033-a.01,CE0393_C3,1
N6,SO706_T10B_3,1
M1214_N1,1006_11_C3_1601,1
PG16,VC1_E14_109920_005,1
ACS117,Q842_D12,1
PGT121,1HD6K_D0_061616_C10_S24,1
VRC07-523-W54-LS.v3,CNE21,1
10E8,093_BT_SGA13,1
PGT128,VC4_15_136377_95,1
VRC06b,CNE17,1
VRC06b,KER2018_11,1
PGT124,TRO_11,1
4E10,703010217_B6,1
N6,TSG_EHI28,1
b6,BAL_26,1
VRC01,92RW024,1
DFPH-a.15,ZM233_6,1
VRC07-523LS.v14,16845_2_22,1
EN02_01_D03,CNE30,1
10-1074,651_AT_SGA5,1
PGT121,B005018_8_F6_3,1
10E8,N1_FR_2011,1
PC39-50I,89_6,1
PG16,HT593_1,1
N60P1.1,CNE58,1
PGDM1400,PG37081_J36,1
VRC07,CAP310_2_00_20_2,1
VRC26.08,703010131_1E2,1
VRC07-523LS.v14,R1166_C1,1
VRC26.09,AIIMS709_70912B,1
3BNC117,X1193_C1,1
PC39-50G,RHPA4259_7,1
VRC43.01,X1632_S2_B10,1
CH235.12,V704_0622_250_RE_PBLIB001_S,1
PG9,BJOX009000_02_4,1
PC39-55C,3103_V3_C10,1
VRC41.01,MW965_26,1
2413b,CNE56,1
VRC07-523LS.v11,QH209_14M_A2,1
PGT151,JRFL,1
VRC26.08,3514597,1
VRC40.01,ZA012_29,1
N6LS.C1,CAP244_D3,1
PGT137,VLGC_B3,1
DH851.2,CNE30,1
LJF-0024,T251_18,1
DH511.12P,6101_1,1
NC-Cow1,ZM247_V1,1
8ANC134,PVO_4,1
DH270min11,89_6,1
N6LS.C49,CH117_4,1
PC39-23A,BAL_01,1
PGT121,YN189_52,1
2F5,REJO4541_67,1
PCT64-35G,1012_11_TC21_3257,1
Minimal BF520.1,CE1176_A3,1
10-847,SC422_8,1
PGDM1400,B006_ENV10,1
2F5,92RW008,1
4E10,TV1_21,1
BG18,SC422_8,1
VRC01,CE2010_F5,1
Bess1,C3347_C11,1
17b,SHIV_CNE40_JD14_W29_5,1
PGDM1400,2990_BL_E5_2,1
VRC-PG04b,YU2,1
PG9,231965_C1,1
VRC26.27,X2131_C1_B5,1
PGT145,B007_ENV01,1
VRC-PG20,T280_5,1
BG505.25,6535_3,1
VRC26.08,96ZM651_02,1
VRC26.25,704010042_2E5,1
2F5,NAB01_C14_REV,1
VRC34.01,QH209_14M_A2,1
VRC07,TSG_EHI38,1
VRC34.01,093_BT_SGA13,1
VRC34-pI4,MB201_A1,1
TRNM-a.01,ZM249_1,1
VRC26.08,BJOX002000_03_2,1
vFP7.05,CNE19,1
EN01_007,CE1176_A3,1
HJ16,V703_2769_050_RE_PBLIB002_S,1
1C2-rabbit,3988_25,1
CH01,CE0393_C3,1
N49P22,CNE8,1
PC39-28E,BAL_01,1
BG24,TRJO4551_58,1
DH511.2,2865_A11_12,1
PGDM1400,TSG22Y05A0021_BL21,1
3BNC117,190049,1
PCT64-35S,C4118_9,1
DH270min12,CH119_10,1
N6LS.C15,T251_18,1
3BNC117,CM244_90TH,1
EN02_04_A06,CNE8,1
N6,ME067_A10_15,1
SF7,CNE8,1
TRNM-c.01,TRJO4551_58,1
VRC34.01,TSG21S01A0013_STMART12,1
FD22,CNE68,1
10-1074,CAP136_1_16_E6_1,1
PGT121,CH119_10,1
CH01,9004SS_A3_4,1
VRC01e,703010217_B6,1
PGDM1400,CNE15,1
PG9,SC12_10,1
PGDM1400,TSG22Y05A0018_BL18,1
N6LS.C35,CH119_10,1
561_01_18,TSG_EHI42,1
8ANC195,C4118_9,1
1C2-rabbit,0013095_2_11,1
PGT135,SC422_8,1
VRC-PG04,CE2010_F5,1
8ANC134,BX08_16,1
PC39-61B,WEAU_D15_410,1
N6LS.C1,3365_V2_C20,1
PGT126,BC06,1
DH511.2,0933_V4_C4,1
PC39-50L,MS208_A1,1
N6,CAP330_2_00_F2_41,1
PGDM1400,NAB5PRE_CL_1,1
PGZL1.H4K3,6811_V7_C18,1
3BNC117,16936_2_21,1
IOMA,KO426_T78_10,1
CH04,126652V01_EC5,1
3BNC117,2936_V9_C3_2,1
DH511.2,KO426_T78_10,1
VRC01,079_PBMC_SGA17,1
8ANC195,191821_E6_1,1
4E10,1054_07_TC4_1499,1
4E10,093_LN_SGA8,1
PGDM1406,191084_B7_19,1
VRC-PG04b,CH038_12,1
VRC01,451_AT_SGA5,1
PC39-23A,CNE17,1
CH235.12,V703_0865_070S,1
4E10,BJ171_13,1
3BNC117,7190_BL_D10_4,1
N49P9.1,ZM249_1,1
PGDM1400,7190_BL_B1_1,1
PGT142,P1981_C5_3,1
EN02_04_A06,CAP177_1A3,1
DH270.1,CNE58,1
VRC42.02,16845_2_22,1
N6LS.C1,235_47,1
N6LS.C35,M02138,1
3BNC117,91C33_D0_S82_A4,1
561_01_18,KO459_T68_4,1
N49P9.3,6811_V7_C18,1
PGT145,249M_B10,1
EN02_01_D03,3365_V2_C20,1
438-B11,93IN905,1
VRC07,CH181_12,1
DH796.1,CAP266_2_00_E9_H6,1
PC39-50E,RHPA4259_7,1
10E8v4,Q259_17,1
DH511.5,CE1176_A3,1
PC39-17A,P0402_C2_11,1
VRC26.26,M02138,1
2F5,NAB5PRE_CL_1,1
TRNM-b.01,CNE30,1
PGT121,DRVI01_0507_12,1
FD22,001428_2_42,1
10E8,SC26_EC33,1
CH03,B039_ENV02,1
VRC01.23LS,BS208_B1,1
44715-a.01,ZM53_12,1
PC39-50B,RHPA4259_7,1
VRC07-523-W54-LS.v3,BB539_2B13,1
N6LS.C49,CNE57,1
10E8-3R,Q23_17,1
DH1317.4,HXB2,1
DH511.2,100383I_3_5,1
VRC26.08,MB539_2B7,1
N6,TSG_EHI50,1
10E8-10fH/4fL,TRJO4551_58,1
561_01_18,CAP266_2_00_E9_H6,1
10E8,CBJC515_05_24,1
561_01_18,V703_2769_050_RE_P01S,1
VRC01,CAP174_1_06_F3_1B,1
VRC03,SC12_EC9,1
PGT145,6838_V1_C35,1
VRC34-pI3,BG505_W6M_C2,1
PGT145,SHIV_CNE40_JD14_W29_20,1
ACS114,62357_14_D3_4589,1
PGT152,CNE21,1
PG16,09GX311,1
PGT151,6240_08_TA5_4622,1
VRC01-8fH/10fL,KER2018_11,1
VRC26.03,CNE21,1
BG18,330_15_C36,1
VRC01,SC26_EC05,1
BG18,T278_50,1
A16,CNE40,1
vFP16.02,C1080_C3,1
DH511.2,6022_V7_C24,1
3BNC117,CAP307_2_00_24_1,1
VRC01,714909105_20,1
M4008_N1,CE1172_H1,1
N49P9.1,WITO4160_33,1
N6LS.C30,BJOX010000_06_2,1
PG16,TZA125_17,1
10E8,CNE20,1
CH235.12,DU156_12,1
DFPH-a.03,BAL_01,1
3BNC117,B007_ENV06,1
VRC26.03,Q259_17,1
NIH45-46,235_47,1
PC39-23A,X1254_C3,1
12A21,3415_V1_C1,1
DH651.3,25710_2_43,1
VRC01,09GX300,1
EN02_01_D03,CNE17,1
2558,JRFL,1
PCT64-35M,Q842_D12,1
2F5,CBJC504_05_05,1
VRC43.01,Q769_H5,1
PGT130,CNE53,1
PC39-28C,DU156_12,1
8ANC131,CNE53,1
PGDM1400,5257_V7_D2_1,1
PCT64-18D,MS208_A1,1
561_01_18,V704_2777_210_SN_01G,1
PGT128,21203310_G7_C3,1
EN02_05_B08,703010217_B6,1
EN01_007,QH0692_42,1
PGT121,BJ171_13,1
PGT121,MI369_A5,1
VRC08e,BJOX002000_03_2,1
DH511.2,6040_V4_C15,1
PGT128,AIIMS704_70402,1
2219,YU2,1
vFP16.02,H086_8,1
PGDM1400,1HD5K_W4_061616_C12_S50,1
VRC26.25,CNE7,1
8ANC134,UG037_8,1
M4008_N1,ZM197_7,1
PG9,BJ6_17,1
N6,SHIV_CNE40_JD14_W29_3,1
PGDM1400,2990_BL_E2_8,1
VRC26.08,20286961_C1_H8,1
3BNC117,40100_V01_09,1
PCIN71K,SS1196_1,1
PGT151,V703_1848_190_RE_PBLIB002_S,1
GPZ6-b.01,CH117_4,1
PGT123,WEAU_D15_410,1
3BNC117,5257_V7_B9_2,1
4E10,SHX346_60,1
VRC26.25,20198102_E9_G1,1
TRNM-d.01,ZM249_1,1
N6LS.C30,BJOX025000_01_1,1
Bess4,703010217_B6,1
VRC01,V704_2065_060_RE_P001S,1
NIH45-46,NAB9PRE_CL_106,1
PC39-23A,SS1196_1,1
VRC01,CNE15,1
VRC07,SC05_8C11_2344,1
N6,CAP40_2_01_A3_5,1
10E8,CNE21,1
VRC26.25,2_J9,1
2413b,45_01DG5,1
VRC02,16845_2_22,1
3BNC117,15JS01,1
VRC26.07,CAP256_SU,1
SF12,211_9,1
DH651.5,703010217_B6,1
DJ85-a.01,6545_V4_C1,1
VRC01.23LS,UG024_2,1
Minimal BF520.1,398_F1_F6_20,1
4E10,YN112R_8,1
10E8,S50408_1083WK_C40,1
3BNC117,1HC1_W4_071216_D3_S66,1
VRC42.I3,CNE56,1
N6LS.C35,CNE19,1
O.5,REJO4541_67,1
NIH45-46,ZM247_V1,1
PG16,4_J22,1
N49P19,6811_V7_C18,1
NIH45-46,269_12,1
35O22,MUW101769A_EC07,1
PGDM1405,6540_V4_C1,1
PGT127,T250_4,1
2G12,DRVI01_0803_14,1
3BNC117,1HC2_W4_012216_A10_S1,1
PCT64-35G,DU156_12,1
HJ16,B009_ENV11,1
PGC14,JRCSF,1
PCIN77B1b,YU2,1
35O22,SC26_EC34,1
10E8,186_AT_SGA1,1
10E8,VRC607_12_00_F2,1
CH98,TV1_21,1
M1214_N1,CNE19,1
N6LS.C15,DU151_02,1
vFP7.04,CH117_4,1
VRC03,1054_07_TC4_1499,1
ElsE1,0013095_2_11,1
VRC34.01_mm28,ZM109_4,1
VRC-PG04,ZM215_8,1
PG16,CH117_4,1
PG9,FR_2012_173,1
1C2-rabbit,MN_3,1
12A21,WITO4160_33,1
VRC01,TSG23Y06A004_V4,1
DH511.11P,620345_C1,1
CH103,Q842_D12,1
N6LS.C51,ZM53_12,1
PGT121,TSG_EHI14,1
VRC01,V704_1654_760_RE_PBLIB006_S,1
VRC07-523-W54-LS.v3,89_6,1
PCDN-38B,WEAU_D15_410,1
NIH45-46,288_38,1
Min12A21,92BR020,1
LJF-0085,CH117_4,1
VRC07,TSG21S01A0003_STMART02,1
PGDM1400,704010069_C6,1
PC39-55B,89_6,1
LJF-0034,KNH1144,1
N60P25.1,ZM249_1,1
PGT131,APV_13,1
PGDM1400,1HD5K_D0_061416PL2_D12_S28,1
N49P9,CNE19,1
N6LS.C51,ZM215_8,1
PC39-39B,92BR020,1
4E10,21502011_F12_E2,1
VRC01.23LS,V704_2065_060_RE_P002S,1
VRC03,235_47,1
VRC03,SC30_EC11,1
PG16,VC5_15_130814_068,1
VRC-PG05,6811_V7_C18,1
N49P9.1,6244_13_B5_4567,1
N6LS.C1,T250_4,1
PGT121,VC5_15_136428_055,1
DJ85-a.01,BR07,1
VRC46.01,3016_V5_C45,1
FD22,57128_VRC15,1
PGDM1400,V703_1104_100_RE10GS,1
gVRC-H1dC38/VRC01L,DJ263_8,1
VRC34-pI4,MI369_A5,1
PGT128,CAP206_1_B5_Y681D,1
PCT64-35D,AC10_29,1
PGT151,AIIMS731_73105H,1
2F5,CE2010_F5_REV,1
179NC75,A07412M1_VRC12,1
PCIN71O,HXB2,1
VRC46.01,TRO_11,1
10-1074,1HD4K_D0_061516_F7_S57,1
PCT64-35G,CNE19,1
561_02_12,MS208_A1,1
VRC42.N1,CE1176_A3,1
IOMA,CNE40,1
VRC07,CH117_4,1
DJ85-a.01,0921_V2_C14,1
VRC40.02,KNH1209_18,1
N49P7.2,CNE58,1
10-1074,25711_2_4,1
CH01,CNE58,1
CH235.12,DJ263_8,1
N6LS.C51,CNE20,1
N49P11,ZM53_12,1
HGN194,BX08_16,1
N6,0815_V3_C3,1
VRC01,CNE68,1
1NC9,NAB9PRE_CL_106,1
PGT135,186_BT_SGA1,1
IOMAexFACEmin,704809221_1B3,1
PG9,CNE1,1
EN01_007,ZM246F,1
561_02_12,16845_2_22,1
GPZ6-a.01,CAP210_E8,1
VRC-PG04,RHPA4259_7,1
10E8v4,CE1176_A3,1
VRC01,TSG22Y03E0019_B19,1
N49P22,SC05_8C11_2344,1
CH103,NKU3006_EC1,1
Min12A21,KNH1144,1
VRC03f,703010217_B6,1
F425 B4e8,JRCSF,1
DFPH-a.15,BG505_W6M_C2,1
DH511.5,6540_V4_C1,1
N6LS.C35,CE1176_A3,1
N49P9.3,001428_2_42,1
PC39-28C,Q842_D12,1
VRC26.26,0439_V5_C1,1
N6,001428_2_42,1
VRC34.01_mm28,BJOX025000_01_1,1
N6,ADA,1
PGDM1400,20198102_E9_G1,1
PGT125,SC05_8C11_2344,1
DH511.2,6146_V7_C23,1
VRC06,KER2018_11,1
VRC-PG20,ZM249_1,1
VRC42.01,CNE3,1
Ab1271,BJOX002000_03_2,1
gVRC-H1dC38/VRC01L,KNH1209_18,1
5695-b.01,T250_4,1
VRC34.01,TSG22Y03E0010_B10,1
DH270 IA4,6101_1,1
EN01_007,V703_0217_050_RE_PBLIB002_S,1
PCIN71M1a,94UG103,1
N49P19,DU156_12,1
VRC-PG04b,6785_V5_C14,1
VRC40.01,Q168_A2,1
PGT143,T257_31,1
PGDM1400,6113_BL_B4_3,1
4E10,H029_12,1
HJ16,KNH1209_18,1
VRC26.10,T250_4,1
PC39-28C,DU422_1,1
PG16,GX13_7,1
VRC08,269_12,1
VRC01.23LS,00836_2_5,1
N6,CAP174_1_06_F3_1B,1
PGT130,VLGC_B3,1
2408c.3,R1166_C1,1
EN02_04_A06,V704_1835_150_RE_P001S_2484A,1
CH01,S50514_891WK_C4,1
VRC-CH32,Q842_D12,1
N6LS.C47,CNE57,1
PC39-17A,704809221_1B3,1
EN02_04_A06,V704_0372_250_RE_PBLIB001_S,1
10E8,GX90_1,1
10E8v4,JRFL,1
RHA10.04,703010200_1E5,1
EN02_04_A06,V703_1915_250_RE_SGAA3_S,1
4E10,BJOX028000_34_2,1
FD22,ZM55_28A,1
V031-a.01,001428_2_42,1
VRC26.25,KER2008_12,1
BG505.63,Q461_D1_PNS0D,1
8ANC195,BJOX009000_02_4,1
3BNC117,3305_BM_C1,1
DH511.2,CE2052_G10,1
N49P23,0815_V3_C3,1
10E8,S50252_603WK_C11,1
PGT151,V704_0855_080_ESN,1
vFP16.02,ZM106_9,1
BG18,704809221_1B3,1
PG9,QB099_391M_B1,1
1B2530,WITO4160_33,1
TRNM-f.01,263_8,1
VRC-CH31,3103_V3_C10,1
4E10,3273_P21_1,1
VRC06d,X1632_S2_B10,1
VRC40.01,R1166_C1,1
PGT145,BB539_2B13,1
PGDM1400,6041_V3_C23,1
10E8v4,V703_1104_100_RE_PBLIB001_S,1
N6LS.C1,CNE20,1
VRC26.25,CAP323_2_00_B6_45,1
VRC07-523-W54-LS.v3,ZM135_10A,1
HERH-a.01,DJ263_8,1
N6LS.C30,25925_2_22,1
PG9,BC05,1
VRC-CH31,ZM197_7,1
PC39-23C,CAAN5342,1
561_02_12,ME178_G6_16,1
561_01_18,TSG22Y03A0015_B15,1
PG9,AIIMS743_74311N,1
12A21,CBJC515_06_22,1
CH235.12,V703_0629_150_RE_PBLIB003_S,1
VRC06,6101_1,1
PGT121,TV1_29,1
N49P7,CE1176_A3,1
3BNC117,VRC607_11_14_A4,1
2F5,PRB958_06_TB1_4305,1
MEL-2129,6535_3,1
Bess1,CNE5,1
17b,NAB01_C24,1
